856999,Hydrocodone 10 Mg-Acetaminophen 325 Mg Tablet,Hydrocodone-Acetaminophen 10-325 Mg Or Tabs,Hydrocodone-Acetaminophen 10-325 Mg Po Tabs,Hydrocodone-Acetaminophen 10-325 Mg Oral Tab,HYDROCODON-ACETAMINOPHN 10-325,

857001,Norco 10 Mg-325 Mg Tablet,Norco 10-325 Mg Oral Tab,Norco 10-325 Mg Po Tabs,

857002,Hydrocodone-Acetaminophen 5-325 Mg Oral Tab,Hydrocodone 5 Mg-Acetaminophen 325 Mg Tablet,Hydrocodone-Acetaminophen 5-325 Mg Po Tabs,Hydrocodone-Acetaminophen 5-325 Mg Or Tabs,Hydrocodone-Acetaminophen 5-325 Mg Po Tabs *Sh*,Hydrocodone-Acetaminophen 5-325 Mg Po Tab,Hydrocodone-Acetaminophen 5-325 Mg Oral Tablet,HYDROCODON-ACETAMINOPHEN 5-325,Hydrocodone-Acetaminophen 5-325 Mg Oral Tabs,Hydrocodone-Acetaminophen 5 Mg-325 Mg Tab,

857004,Norco 5-325 Mg Oral Tab,Norco 5 Mg-325 Mg Tablet,Norco 5-325 Mg Or Tabs,Norco 5-325 Mg Po Tabs,

857005,Hydrocodone-Acetaminophen 7.5-325 Mg Oral Tab,Hydrocodone-Acetaminophen 7.5-325 Mg Po Tabs,Hydrocodone 7.5 Mg-Acetaminophen 325 Mg Tablet,

857366,Econazole 1 % Topical Cream,Spectazole 1 % Topical Cream,Econazole Nitrate 1 % Ex Crea,

857466,Vitamin D-3 5000 Units Po Tabs,Cholecalciferol (Vitamin D3) 5,000 Unit Tablet,Vitamin D3 5,000 Unit Tablet,Cholecalciferol (Vitamin D3) 5,000 Unit Oral Tablet,

857560,Trospium 20 Mg Oral Tab,Trospium 20 Mg Tablet,

858079,Plan B One-Step 1.5 Mg Oral Tab,Plan B One-Step 1.5 Mg Po Tabs,

858747,Ursodiol 300 Mg Po Caps,Ursodiol 300 Mg Po Caps *Sh*,

858751,Ursodiol 250 Mg Po Tabs,Ursodiol 250 Mg Oral Tab,

859040,Pramipexole 0.25 Mg Tablet,Pramipexole Dihydrochloride 0.25 Mg Po Tabs,

859044,Pramipexole Dihydrochloride 0.5 Mg Or Tabs,Pramipexole Dihydrochloride 0.5 Mg Po Tabs,

859088,Ventolin Hfa 90 McG/Actuation Aerosol Inhaler,VENTOLIN HFA,Ventolin Hfa 108 (90 Base) McG/Act In Aers,Ventolin Hfa 108 (90 Base) McG/Act Inh Aers,Ventolin Hfa 90 McG/Actuation Inhl Hfaa,Ventolin Hfa 108 (90 Base) McG/Act Inhalation Aers,

859421,Crestor 40 Mg Po Tabs,CRESTOR,

859424,Rosuvastatin 5 Mg Tablet,Rosuvastatin Calcium 5 Mg Po Tabs,

859747,Rosuvastatin 10 Mg Tablet,Rosuvastatin Calcium 10 Mg Po Tabs,

859749,Crestor 10 Mg Po Tabs,Crestor 10 Mg Tablet,

860192,Onabotulinumtoxina 100 Units Ij Solr,Onabotulinumtoxina 100 Unit Inj Recon Soln,Onabotulinumtoxina 100 Unit Solution For Injection,Onabotulinumtoxina 100 Unit Ij Solr,

860975,Metformin Er 500 Mg Tablet,Extended Release 24 Hr,Metformin Hcl Er 500 Mg Po Tab Sr 24hr,Metformin Hcl Er 500 Mg Po Tb24,Metformin 500 Mg Oral 24hr Sr Tab,Metformin 500 Mg Oral Tb24,Metformin Er 500 Mg 24 Hr Tablet,Extended Release,Metformin Er 500 Mg 24 Hr Tablet,Extended Release (Glumetza),Metformin 500 Mg Oral Tab Sr 24hr,Metformin Hcl 500 Mg Or Tb24 (Extended Release),

860977,Glucophage Xr 500 Mg Po Tb24,Glucophage Xr 500 Mg Tablet,Extended Release,

860981,Metformin Hcl Er 750 Mg Po Tab Sr24,Metformin Er 750 Mg Tablet,Extended Release 24 Hr,Metformin Hcl Er 750 Mg Or Tb24,Metformin 750 Mg Oral 24hr Sr Tab,

861004,Metformin 1000 Mg Oral Tab,Metformin Hcl 1000 Mg Po Tabs,Metformin 1,000 Mg Tablet,

861007,Metformin 500 Mg Oral Tab,Metformin Hcl 500 Mg Po Tabs,Metformin 500 Mg Tablet,Metformin Hcl 500 Mg Or Tabs,METFORMIN HCL,Metformin 500 Mg Oral Tablet,

861010,Metformin Hcl 850 Mg Po Tabs,Metformin 850 Mg Tablet,Metformin 850 Mg Oral Tab,

861025,Metformin 500 Mg/5 Ml Oral Solution,Metformin 500 Mg/5 Ml Oral Soln,

86109902602020,Polymyxin B-Trimethoprim 10000-0.1 Unit/Ml-% Op Soln,Polymyxin B-Trimethoprim 10000-0.1 Unit/Ml-% Ophthalmic Soln,

861132,Alfuzosin Er 10 Mg Tablet,Extended Release 24 Hr,Alfuzosin Hcl Er 10 Mg Po Tb24,

861206,ALPHAGAN P,Alphagan P 0.1 % Opht Drop,

861221,Amphetamine-Dextroamphet Er 10 Mg Po Cp24,Dextroamphetamine-Amphetamine Er 10 Mg 24hr Capsule,Extend Release,DEXTROAMP-AMPHET ER,

861222,Adderall Xr 10 Mg Po Cp24,Adderall Xr 10 Mg Oral 24hr Sr Cap,

861223,DEXTROAMP-AMPHET ER,Amphetamine-Dextroamphet Er 15 Mg Po Cp24,Amphetamine-Dextroamphet Er 15 Mg Oral Cp24,Dextroamphetamine-Amphetamine 15 Mg Oral Cp24,Dextroamphetamine-Amphetamine 15 Mg Oral 24hr Sr Cap,Dextroamphetamine-Amphetamine Er 15 Mg 24hr Capsule,Extend Release,

861224,Adderall Xr 15 Mg Po Cp24,Adderall Xr 15 Mg Oral 24hr Sr Cap,Adderall Xr 15 Mg Capsule,Extended Release,

861225,Dextroamphetamine-Amphetamine Er 20 Mg 24hr Capsule,Extend Release,Amphetamine-Dextroamphet Er 20 Mg Po Cp24,Amphetamine-Dextroamphet Er 20 Mg Or Cp24,

861226,Adderall Xr 20 Mg Po Cp24,Adderall Xr 20 Mg Capsule,Extended Release,Adderall Xr 20 Mg Oral 24hr Sr Cap,Adderall Xr 20 Mg Or Cp24,

861232,Dextroamphetamine-Amphetamine Er 30 Mg 24hr Capsule,Extend Release,Amphetamine-Dextroamphet Er 30 Mg Po Cp24,Amphetamine-Dextroamphetamine Sr 30 Mg 24 Hr Cap,Amphetamine-Dextroamphet Er 30 Mg Oral Cp24,

861233,Adderall Xr 30 Mg Oral 24hr Sr Cap,Adderall Xr 30 Mg Capsule,Extended Release,

861448,Clobetasol Propionate 0.05 % Ex Oint,Clobetasol 0.05 % Top Oint,Clobetasol 0.05 % Topical Ointment,

861495,Clobetasol 0.05 % Topical Cream,Clobetasol Propionate 0.05 % Ex Crea,Clobetasol 0.05 % Top Crea,Clobetasol Propionate 0.05 % External Crea,Clobetasol Propionate 0.05 % Ext Crea,

863619,Oxybutynin Chloride Er 10 Mg Tablet,Extended Release 24 Hr,Oxybutynin Chloride 10 Mg Oral Tr24 Sr Tab,Oxybutynin Chloride Er 10 Mg Po Tb24,

863664,Oxybutynin 5mg Tab (Ditropan Equiv),Oxybutynin Chloride 5 Mg Po Tabs,

863669,Tamsulosin Er 0.4 Mg Capsule,Extended Release 24 Hr,TAMSULOSIN HCL,Tamsulosin Hcl 0.4 Mg Po Caps,Tamsulosin 0.4 Mg Oral 24hr Sr Cap,Tamsulosin 0.4 Mg Po Cp24,Tamsulosin Hcl 0.4 Mg Or Caps,Tamsulosin 0.4 Mg Capsule,Tamsulosin Sr 0.4 Mg 24 Hr Cap,

863671,Flomax 0.4 Mg Capsule,Flomax 0.4 Mg Po Caps,

864706,Methadone Hcl 10 Mg Po Tabs,Methadone 10 Mg Oral Tab,

864718,METHADONE HCL,Methadone 5 Mg Oral Tab,Methadone Hcl 5 Mg Po Tabs,

866018,Buspirone Hcl 15 Mg Po Tabs,Buspirone 15 Mg Tablet,Buspirone Hcl 15 Mg Oral Tabs,

866083,Buspirone 10 Mg Tablet,Buspirone Hcl 10 Mg Or Tabs,Buspirone 10 Mg Oral Tab,Buspirone Hcl 10 Mg Po Tabs,Buspirone 10 Mg Tab,

866094,Buspirone 5 Mg Tablet,Buspirone 5 Mg Oral Tab,Buspirone Hcl 5 Mg Po Tabs,Buspirone 5 Mg Oral Tablet,

866144,Cyproheptadine 4 Mg Tablet,Cyproheptadine Hcl 4 Mg Oral Tabs,

866412,Metoprolol Succinate 100 Mg Oral Tb24,Metoprolol Succinate Er 100 Mg Tablet,Extended Release 24 Hr,Metoprolol Succinate 100 Mg Po Tb24,Metoprolol Succinate Er 100 Mg Po Tb24,METOPROLOL SUCC ER,Metoprolol Succinate Er 100 Mg Po Tab Sr 24hr,

866427,Metoprolol Succinate Er 25 Mg Tablet,Extended Release 24 Hr,Metoprolol Succinate Sr 25 Mg 24 Hr Tab (Toprol Xl),Metoprolol Succinate 25 Mg Oral 24hr Sr Tab,Metoprolol Succinate 25 Mg Or Tb24,Metoprolol Succinate 25 Mg Oral Tb24,METOPROLOL SUCC ER,Metoprolol Succinate Er 25 Mg Or Tb24,Metoprolol Succinate Er 25 Mg Po Tab Sr24,

866436,Metoprolol Succinate Er 50 Mg Tablet,Extended Release 24 Hr,24 HR Metoprolol Tartrate 50 MG Extended Release Tablet,Metoprolol Succinate 50 Mg Oral Tb24,Metoprolol Succinate 50 Mg Po Tb24,Metoprolol Sr 50 Mg 24 Hr Tab,Metoprolol Sr 50 Mg 24 Hr Tab (Metoprolol Succinate),Metoprolol Succinate Er 50 Mg Po Tb24,Metoprolol Succinate 50 Mg Or Tb24,

866511,Metoprolol Tartrate 100 Mg Po Tabs,Metoprolol Tartrate 100 Mg Oral Tab,

866514,Metoprolol Tartrate 50 Mg Po Tabs,Metoprolol Tartrate 50 Mg Tablet,Metoprolol Tartrate 50 Mg Oral Tab,

866924,Metoprolol Tartrate 25 Mg Tablet,Metoprolol Tartrate 25 Mg Po Tabs,Metoprolol Tartrate 25 Mg Oral Tab,Metoprolol Tartrate 25 Mg Or Tabs,METOPROLOL TARTRATE,Metoprolol Tartrate 25 Mg Oral Tablet,

867445,Azelastine Hcl 0.1 % Na Soln,Azelastine Hcl 0.1 % Nasal Soln,

86802065102020,Olopatadine Hcl 0.1 % Op Soln,Patanol 0.1 % Op Soln,

86804,Spiriva Handihaler 18 McG Inhal Caps,Spiriva Handihaler 18 McG Inhalation Caps,

87178,Insulin Pen Needle 31g X 8 Mm Misc,Insulin Pen Needle 31g X 8 Mm Misc. Route Misc,

8727,Progesterone 200 Mg Vag Supp,Progesterone 200 Mg Vaginal Supp,Progesterone 50 Mg Vaginal Suppository,

876193,Polyethylene Glycol 3350 Po Powd,Polyethylene Glycol 3350 17 Gram Po Pwpk,Polyethylene Glycol 3350 17 Gram Oral Powder Packet,Polyethylene Glycol 3350 Or Powd,Polyethylene Glycol 3350 17 Gram/Dose Oral Powder,Polyethylene Glycol 3350 17 Gram/Dose Oral Powd,Polyethylene Glycol 3350 Po Pack,Polyethylene Glycol 3350 Oral Powder,

876195,Miralax 17 Gram/Dose Oral Powd,Miralax Po Powd,Miralax 17 Gram/Dose Oral Powder,

876690,Ondansetron 4 MG Disintegrating Tablet [Zofran],Zofran Odt 4 Mg Oral Tbdp,Zofran Odt 4 Mg Disintegrating Tablet,Zofran Odt 4 Mg Or Tbdp,Zofran Odt 4 Mg Po Tbdp,Zofran Odt 4 Mg Po Dispers Tab,

876693,Zofran Odt 8 Mg Disintegrating Tablet,Zofran Odt 8 Mg Oral Tbdl,

87701-40748,Cholecalciferol (Vitamin D3) 400 Unit Tablet,Vitamin D3 Oral,

87991002361820,Ciprofloxacin-Dexamethasone 0.3-0.1 % Ot Susp,Ciprodex 0.3-0.1 % Ot Susp,

87991003102010,Neomycin-Polymyxin-Hc 1 % Ot Soln,Cortisporin 3.5-10000-1 Ot Soln,Neomycin-Polymyxin-Hc 3.5-10000-1 Ot Soln,

87992002202010,Antipyrine-Benzocaine 54-14 Mg/Ml Ot Soln,Antipyrine-Benzocaine 5.4-1.4 % Ot Soln,

884173,Clonidine Hcl 0.1 Mg Oral Tab,Clonidine Hcl 0.1 Mg Po Tabs,Clonidine Hcl 0.1 Mg Tablet,Clonidine Hcl 0.1 Mg Po Tab,

884185,Clonidine Hcl 0.2 Mg Po Tabs,Clonidine Hcl 0.2 Mg Oral Tab,

884707,Estradiol 10 McG Vaginal Tablet,Estradiol 10 McG Vaginal Tabs,

884709,Vagifem 10 McG Vaginal Tablet,Vagifem 10 McG Va Tabs,

8864,Furosemide 20 Mg Po Tabs,Furosemide 20 Mg Or Tabs,

8865,Furosemide 40mg Tab (Lasix Equiv),Furosemide 40 Mg Po Tabs,

88876,Emtricitabine-Tenofovir 200-300 Mg Or Tabs,Emtricitabine-Tenofovir 200-300 Mg Po Tabs,

88902,Truvada 200-300 Mg Or Tabs,Truvada 200-300 Mg Po Tabs,

88908,Cymbalta 20 Mg Po Cpep,Cymbalta 20 Mg Or Cpep,

88909,Cymbalta 60 Mg Po Cpep,Cymbalta 60 Mg Or Cpep,Cymbalta 60 Mg Po Cap Dr,

88916,Duloxetine Hcl 30 Mg Po Cpep,Duloxetine Hcl 30 Mg Or Cpep,

88917,Duloxetine Hcl 60 Mg Po Cpep,Duloxetine Hcl 60 Mg Po Cap Dr,

89100010003720,Anusol-Hc 2.5 % Rec Crea,Hydrocortisone 2.5 % Rec Crea,

89100010105230,Anucort-Hc 25 Mg Pr Supp,Hydrocortisone Acetate 25 Mg Re Supp,Anusol-Hc 25 Mg Re Supp,

891301,Mucinex 600 Mg Oral 12hr Er Tab,Mucinex 600 Mg Po Tab Sr 12hr,

891881,Morphine Er 15 Mg Tablet,Extended Release,Morphine 15 Mg Oral Sr Tab,Morphine 15 Mg Oral Tber,Morphine Sulfate Er 15 Mg Po Tbcr,Morphine Sulfate Er 15 Mg Oral Tablet Cr,

891888,Morphine 30 Mg Oral Sr Tab,Morphine Sulfate Er 30 Mg Po Tbcr,Morphine Er 30 Mg Tablet,Extended Release,Morphine Sulfate Er 30 Mg Oral Tablet Cr,

891893,Morphine Er 60 Mg Tablet,Extended Release,Morphine Sulfate Er 60 Mg Po Tbcr,Morphine 60 Mg Oral Sr Tab,

892246,Levothyroxine Sodium 100 McG Po Tabs,Levothyroxine Sodium 100 McG Or Tabs,Levothyroxine 100 McG Tablet,Levothyroxine 100 McG Tab,Levothyroxine 100 McG Oral Tab,

892251,Levothyroxine Sodium 200 McG Po Tabs,Levothyroxine 200 McG Tablet,LEVOTHYROXINE,Levothyroxine 200 McG Oral Tab,Levothyroxine Sodium 200 McG Or Tabs,

892582,Morphine 15 Mg Immediate Release Tablet,Morphine 15 Mg Oral Tab,

892660,Ms Contin 30 Mg Tablet,Extended Release,Ms Contin 30 Mg Oral Sr Tab,Ms Contin 30 Mg Po Tbcr,

895999,Fluticasone Propionate Hfa 110 McG/Act In Aero,Fluticasone 110 McG/Actuation In Hfaa,

896001,Flovent Hfa 110 McG/Act In Aero,FLOVENT HFA,Flovent Hfa 110 McG/Actuation In Hfaa,

896212,Advair Diskus 250-50 McG/Dose In Aepb,Advair Diskus 250 McG-50 McG/Dose Powder For Inhalation,

896229,Advair Diskus 500-50 McG/Dose Inhalation Aepb,ADVAIR 500-50 DISKUS,Advair Diskus 500-50 McG/Dose In Dsdv,Advair Diskus 500 McG-50 McG/Dose Powder For Inhalation,Advair Diskus 500-50 McG/Dose In Aepb,

896273,Advair Hfa 230 McG-21 McG/Actuation Aerosol Inhaler,Advair Hfa 230-21 McG/Act In Aero,

896321,Fluticasone 50 McG/Actuation Nasl Spsn,Fluticasone 50 McG/Actuation Nasal Spray,Suspension,FLUTICASONE PROP,Fluticasone 50 McG/Actuation Nasal Spray, Susp,

896323,Flonase 50 McG/Actuation Nasal Spray,Suspension,120 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler [Flonase],Flonase 50 McG/Act Na Susp,

896324,Fluticasone Propionate 50 McG/Act Nasal Susp,Fluticasone Propionate 50 McG/Act Na Susp,Fluticasone Propionate 50 McG/Act Nas Susp,

896758,Labetalol 100 Mg Oral Tab,Labetalol 100 Mg Tablet,Labetalol 100 Mg Po Tab,Labetalol 100 Mg Po Tabs,

896762,Labetalol 200 Mg Oral Tab,Labetalol 200 Mg Po Tab,Labetalol 200 Mg Tablet,Labetalol 200 Mg Tab,Labetalol Hcl 200 Mg Po Tabs,Labetalol Hcl 200 Mg Or Tabs,

896766,Labetalol Hcl 300 Mg Po Tabs,Labetalol 300 Mg Oral Tab,

896854,Chorionic Gonadotropin, Human 10000 Unit Im Recon Soln,Chorionic Gonadotropin 10000 Units Im Solr,

897122,Liraglutide 18 Mg/3ml Sc Sopn,Liraglutide 0.6 Mg/0.1 Ml (18 Mg/3 Ml) Subq Pnij,

897126,Victoza 18 Mg/3ml Sc Sopn,Victoza 3-Pak 0.6 Mg/0.1 Ml (18 Mg/3 Ml) Subcutaneous Pen Injector,Victoza 3-Pak 0.6 Mg/0.1 Ml (18 Mg/3 Ml) Subq Pnij,

897659,VERAPAMIL ER,Verapamil 120 Mg Oral Sr Tab,Verapamil Hcl Er 120 Mg Po Tbcr,

897666,VERAPAMIL,Verapamil 120 Mg Tablet,

897696,Hydromorphone 2 Mg Po Tab,Hydromorphone 2 Mg Oral Tab,Hydromorphone Hcl 2 Mg Po Tabs,Hydromorphone 2 Mg Tablet,

897702,Hydromorphone 4 Mg Po Tab,Hydromorphone 4 Mg Oral Tab,Hydromorphone 4 Mg Tablet,Hydromorphone Hcl 4 Mg Po Tabs,

89905,Multivitamin preparation,Multivitamin Capsule,Multivitamin Oral Tab,

89994002455210,Phenylephrine In Hard Fat 0.25 % Re Supp,Anu-Med 88.7-0.25 % Re Supp,

90050003004030,Differin 0.3 % Ex Gel,Adapalene 0.3 % Ex Gel,

90050030003703,Tretinoin 0.025 % Ex Crea,Retin-A 0.025 % Ex Crea,

90051010102005,Clindamycin Phosphate 1 % Ex Soln,Cleocin-T 1 % Ex Soln,

90059902034020,Epiduo 0.1-2.5 % Ex Gel,Adapalene-Benzoyl Peroxide 0.1-2.5 % Ex Gel,

90059902194020,Clindamycin Phos-Benzoyl Perox 1-5 % Ex Gel,Benzaclin 1-5 % Ex Gel,

90059902594020,Clindamycin Phos-Benzoyl Perox 1.2-5 % Ex Gel,Duac 1.2-5 % Ex Gel,

90100065104210,Mupirocin 2 % Ex Oint,Bactroban 2 % Ex Oint,

90100065203710,Mupirocin Calcium 2 % Ex Crea,Bactroban 2 % Ex Crea,

90154037002020,Efinaconazole 10 % Ex Soln,Jublia 10 % Ex Soln,

90159902053710,Clotrimazole-Betamethasone 1-0.05 % Ex Crea,Lotrisone 1-0.05 % Ex Crea,

90176,Prenatal Vit #96-Ferrous Fumarate-Folic Acid 27 Mg Iron-800 McG Tablet,Prenatal Vit-Iron Fumarate-Fa 27 Mg-1 Mg Tablet,Prenatal Vit#96-Ferrous Fum-Fa 27 Mg Iron- 800 McG Oral Tab,Prenatal S 27-0.8 Mg Oral Tab,Prenatal Vitamin 27-0.8 Mg Oral Tab,Cerovite Advanced Formula 18 Mg-400 McG Tablet,Pnv Cmb#95-Ferrous Fumarate-Fa 28 Mg Iron- 800 McG Oral Tab,Prenatal Formula 28 Mg Iron- 800 McG Oral Tab,Ferrous Gluconate 325 Mg (37 Mg Iron) Po Tab,Prenatal Vit-Iron Fumarate-Fa 27-0.8 Mg Oral Tab,Stuart Prenatal 28 Mg Iron- 800 McG Oral Tab,Prenatal Vitamin With Minerals 28 Mg Iron- 800 McG Oral Tab,Prenatal Vitamin With Calcium No.72-Iron 27 Mg-Folic Acid 1 Mg Tablet,Iron 18 Mg Tablet,Pnv With Calcium No.72-Iron-Fa 27 Mg Iron- 1 Mg Oral Tab,Prenatal Vitamins Low Iron 27 Mg Iron- 1 Mg Oral Tab,Right Step Prenatal Vitamins 27-0.8 Mg Oral Tab,Adults' Daily Formula 18-400 Mg-McG Oral Tab,Pnv With Calcium No.72-Iron-Fa 27 Mg Iron- 1 Mg Po Tab,Prenatal Vitamin Cmb No.21-Iron-Folic Acid 14 Mg-400 McG Tablet,Prenatal Vit-Iron Fumarate-Fa 28 Mg Iron- 800 McG Oral Tab,Prenatal 28 Mg Iron- 800 McG Oral Tab,Prenatal #19-Iron-Folic Acid 29 Mg Iron- 1 Mg Oral Chew Tab,

90210030304020,Diclofenac Sodium 1 % Td Gel,Voltaren 1 % Td Gel,Diclofenac Sodium 1 % Transdermal Gel,Voltaren 1 % Transdermal Gel,

90250070003730,Tazorac 0.1 % Ex Crea,Tazarotene 0.1 % Ex Crea,

902626,Dexilant 60 Mg Capsule, Delayed Release,DEXILANT DR,Dexilant 60 Mg Po Cpdr,

903456,Liothyronine Sodium 5 McG Po Tabs,Liothyronine 5 McG Tablet,LIOTHYRONINE SOD,Liothyronine 5 McG Oral Tab,

904158,Trilyte With Flavor Packets 420 Gram Oral Solr,Trilyte With Flavor Packets 420 Gram Oral Solution,

904431,Alendronate 70 Mg Tablet,Alendronate 70 Mg Oral Tab,Alendronate Sodium 70 Mg Po Tabs,

904458,Pravastatin 10 Mg Tablet,Pravastatin Sodium 10 Mg Or Tabs,

904475,Pravastatin Sodium 40 Mg Po Tabs,Pravastatin 40 Mg Tablet,

904481,Pravastatin 80 Mg Tablet,Pravastatin 80 Mg Oral Tab,

90550025103705,Clobetasol Propionate 0.05 % Ex Crea,Clobetasol Propionate 0.05 % External Crea,Clobetasol Propionate 0.05 % Ext Crea,

90550065004605,Flurandrenolide 4 McG/Sqcm Ex Tape,Cordran 4 McG/Sqcm Ex Tape,

90550075003725,Hydrocortisone 2.5 % External Crea,Hydrocortisone 2.5 % Ex Crea,

90745030103720,Eflornithine Hcl 13.9 % Ex Crea,Vaniqa 13.9 % Ex Crea,

90784060003720,Pimecrolimus 1 % Ex Crea,Elidel 1 % Ex Crea,

90850060004210,Lidocaine 5 % Ex Oint,Lidocaine 5 % External Oint,

90925,Fenofibrate 145 Mg Po Tabs,Fenofibrate 145 Mg Or Tabs,

90970010002010,Aluminum Chloride 20 % Ex Soln,Drysol 20 % Ex Soln,

913,Alprazolam 0.25 Mg Po Tabs,Alprazolam 0.25mg Tab (Xanax Equiv),

92896-00008,Blood-Glucose Meter Kit,Blood Glucose Monitor Kit Misc,

94,Other,Glucose Monitor Lancets Prescription,Glucose Test Strips Prescription,

94100030006100,Glucose Blood VI Strp,Onetouch Ultra Blue In Vitro Strp,Onetouch Ultra Blue VI Strp,Accu-Chek Smartview VI Strp,Freestyle Lite Test VI Strp,Onetouch Test VI Strp,Accu-Chek Aviva Plus VI Strp,Truetest Test VI Strp,Onetouch Verio VI Strp,Bayer Contour Next Test VI Strp,

94793,Lidocaine 5 % Ex Oint,Lidocaine 5 % External Oint,

95570369000120,Saw Palmetto (Serenoa Repens) 160 Mg Po Caps,Cvs Saw Palmetto 160 Mg Po Caps,

95990353400330,Riboflavin-Magnesium-Feverfew 200-180-50 Mg Oral Tabs,Migrelief 200-180-50 Mg Oral Tabs,

96191,Pregabalin 50 Mg Or Caps,Pregabalin 50 Mg Po Caps,

966158,Synthroid 25 McG Tablet,Synthroid 25 McG Oral Tab,Synthroid 25 McG Po Tabs,

966171,Levothyroxine Sodium 0.075 MG Oral Tablet [Synthroid],Synthroid 75 McG Po Tabs,Synthroid 75 McG Tab,

966201,Synthroid 150 McG Po Tabs,Synthroid 150 McG Oral Tab,Synthroid 150 McG Tablet,

966205,Synthroid 175 McG Tablet,Synthroid 175 McG Po Tabs,

966220,Levothyroxine 25 McG Tablet,Levothyroxine Sodium 25 McG Po Tabs,Levothyroxine 25 McG Oral Tab,Levothyroxine Sodium 25 McG Or Tabs,Levothyroxine 25 McG Tab,Levothyroxine 25 McG Po Tab,Levothyroxine 25 McG Po Tabs,

966221,Levothyroxine Sodium 50 McG Po Tabs,Levothyroxine 50 McG Tablet,Levothyroxine Sodium 0.05 MG Oral Tablet,Levothyroxine 50 McG Oral Tab,Levothyroxine Sodium 50 McG Or Tabs,LEVOTHYROXINE,Levothyroxine Sodium 50 McG Oral Tablet,

966222,Levothyroxine 75 McG Tablet,Levothyroxine 75 McG Oral Tab,Levothyroxine Sodium 0.075 MG Oral Tablet,Levothyroxine Sodium 75 McG Po Tabs,Levothyroxine 75 McG Oral Tablet,

966224,LEVOTHYROXINE,Levothyroxine 125 McG Oral Tab,Levothyroxine 125 McG Tablet,Levothyroxine Sodium 125 McG Po Tabs,

966225,Levothyroxine Sodium 150 McG Po Tabs,Levothyroxine 150 McG Tablet,Levothyroxine 150 McG Oral Tab,Levothyroxine 150 McG Tab,LEVOTHYROXINE,

966247,Synthroid 50 McG Tablet,Levothyroxine Sodium 0.05 MG Oral Tablet [Synthroid],Synthroid 50 McG Or Tabs,Synthroid 50 McG Po Tabs,

966248,Levothyroxine 112 McG Tablet,Levothyroxine Sodium 112 McG Po Tabs,Levothyroxine 112 McG Oral Tab,

966249,Levothyroxine Sodium 175 McG Po Tabs,Levothyroxine 175 McG Tablet,Levothyroxine Sodium 175 McG Or Tabs,

966250,Synthroid 100 McG Po Tabs,Synthroid 100 McG Tablet,

966253,Levothyroxine 88 McG Tablet,Levothyroxine Sodium 88 McG Po Tabs,Levothyroxine Sodium 0.088 MG Oral Tablet,Levothyroxine 88 McG Oral Tab,

966270,Levothyroxine 137 McG Tablet,Levothyroxine 137 McG Oral Tab,Levothroid 137 McG Oral Tab,

966282,Synthroid 88 McG Tablet,Levothyroxine Sodium 0.088 MG Oral Tablet [Synthroid],

966524,Pulmicort Flexhaler 180 McG/Actuation Inhl Aepb,Pulmicort Flexhaler 180 McG/Actuation Breath Activated,

966538,Qvar 40 McG/Actuation Inhl Aero,Qvar 40 McG/Actuation Inhale Aero,Qvar 40 McG/Actuation Metered Aerosol Oral Inhaler,

968802,Norgestim-Eth Estrad Triphasic 0.18/0.215/0.25 Mg-35 McG Po Tabs,Norgestim-Eth Estrad Triphasic 0.18/0.215/0.25 Mg-35 McG Or Tabs,

97051020306305,Needle (Disp) 30g X 1/2" Misc,Bd Disp Needles 30g X 1/2" Misc,

97051050126220,Injection Device For Insulin Devi,Bd Pen Mini Misc,

97051050146358,Insulin Pen Needle 31g X 5 Mm Misc,Comfort Ez Pen Needles 31g X 5 Mm Misc,Bd Pen Needle Mini U/F 31g X 5 Mm Misc,

97051050146364,Insulin Pen Needle 31g X 8 Mm Misc,Bd Pen Needle Short U/F 31g X 8 Mm Misc,Insulin Pen Needle 31g X 8 Mm Misc. Route Misc,Pen Needles 5/16" 31g X 8 Mm Misc,

97051050146366,Insulin Pen Needle 32g X 4 Mm Misc,Bd Pen Needle Nano U/F 32g X 4 Mm Misc,

97100550006200,Aerochamber Mini Chamber Devi,Aerochamber Plus Flo-Vu Misc Misc,Aerochamber Plus Misc,

97202007100900,Onetouch Ultra Control VI Soln,Truetest Control Level 2 VI Liqd,Onetouch Verio VI Soln,

97202010006410,Onetouch Verio Iq System W/Device Kit,Onetouch Ultra 2 W/Device Kit,Onetouch Ultra Mini W/Device Kit,Accu-Chek Aviva Plus W/Device Kit,Trueresult Blood Glucose W/Device Kit,Onetouch Verio W/Device Kit,Blood Glucose Monitor System W/Device Kit,Blood Glucose Meter Kit,

97202025006300,Accu-Chek Fastclix Lancets Misc,Onetouch Delica Lancets Fine Misc,Onetouch Lancets Misc,Lancets Misc,Trueplus Lancets 33g Misc,Accu-Chek Softclix Lancets Misc,Bayer Microlet Lancets Misc,Onetouch Delica Lancets 33g Misc,

